gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4537684610	e96db990-bd86-4a79-89a2-446844a27811	20230911_IAS_PT_AMOTZ_143745_10	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.33102	-1.542928	10.0		6.0	0.0			2023-09-11	11	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:29.613Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684609	e96db990-bd86-4a79-89a2-446844a27811	20230905_IAS_OHALDEA_142225_12	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.312374	-1.558614	10.0		39.0	0.0			2023-09-05	5	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.531Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684608	e96db990-bd86-4a79-89a2-446844a27811	20230911_IAS_CONF_SORRIMENTA_135640_33	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.30917	-1.530278	10.0		51.0	0.0			2023-09-11	11	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.693Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684607	e96db990-bd86-4a79-89a2-446844a27811	20230905_IAS_OPALAZIO_093754_12	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.31666	-1.532667	10.0		55.0	0.0			2023-09-05	5	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.062Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684606	e96db990-bd86-4a79-89a2-446844a27811	20230911_IAS_CONF_SORRIMENTA_135001_26	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.30917	-1.530278	10.0		51.0	0.0			2023-09-11	11	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.370Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684605	e96db990-bd86-4a79-89a2-446844a27811	20230915_IAS_ILE_AMOTZ_083708_14	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.33944	-1.540942	10.0		25.0	0.0			2023-09-15	15	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:29.409Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684604	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_GD_CHENE_152122_31	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.31273	-1.532486	10.0		50.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.689Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684603	e96db990-bd86-4a79-89a2-446844a27811	20230918_IAS_USKAIN_101627_13	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.359673	-1.60647	10.0		5.5	2.5			2023-09-18	18	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.524Z		CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED
4537684602	e96db990-bd86-4a79-89a2-446844a27811	20230918_IAS_COUILLU_085908_14	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.31788	-1.546778	10.0		32.5	1.5			2023-09-18	18	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.369Z		CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED
4537684601	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_GD_CHENE_151915_26	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.31273	-1.532486	10.0		50.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.651Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684600	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_GD_CHENE_152606_43	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.31273	-1.532486	10.0		50.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.602Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684599	e96db990-bd86-4a79-89a2-446844a27811	20230912_IAS_BETRIENEA_151459_45	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.3185	-1.535267	10.0		44.0	0.0			2023-09-12	12	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.686Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684598	e96db990-bd86-4a79-89a2-446844a27811	20230911_IAS_CONF_SORRIMENTA_133355_10	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.30917	-1.530278	10.0		51.0	0.0			2023-09-11	11	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.439Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684597	e96db990-bd86-4a79-89a2-446844a27811	20230911_IAS_PT_AMOTZ_150319_20	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.33102	-1.542928	10.0		6.0	0.0			2023-09-11	11	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.521Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684596	e96db990-bd86-4a79-89a2-446844a27811	20230905_IAS_CONSERVERIE_103518_12	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.30781	-1.566203	10.0		46.0	0.0			2023-09-05	5	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.793Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684595	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_GD_CHENE_152936_52	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.31273	-1.532486	10.0		50.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.522Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684594	e96db990-bd86-4a79-89a2-446844a27811	20230915_IAS_USTEGABEA_092809_11	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.32526	-1.547869	10.0		30.0	0.0			2023-09-15	15	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.918Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684593	e96db990-bd86-4a79-89a2-446844a27811	20230912_IAS_DARGUY_AV_135156_14	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.30812	-1.518056	10.0		69.0	0.0			2023-09-12	12	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.365Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684592	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_PTT_CHENE_141901_30	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.30658	-1.526192	10.0		55.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:29.406Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684591	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_GD_CHENE_153044_54	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.31273	-1.532486	10.0		50.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.438Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684590	e96db990-bd86-4a79-89a2-446844a27811	20220831_IAS_DARGUY_AM_IAS_081500	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			ABSENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.30182	-1.511175	10.0		75.0	0.0			2022-08-31	31	8	2022	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.684Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684589	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_ZAHARA_131829_13	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.309	-1.522261	10.0		58.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.014Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684588	e96db990-bd86-4a79-89a2-446844a27811	20230912_IAS_BETRIENEA_151145_40	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.3185	-1.535267	10.0		44.0	0.0			2023-09-12	12	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.942Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684587	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_GD_CHENE_153446_62	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.31273	-1.532486	10.0		50.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.010Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684586	e96db990-bd86-4a79-89a2-446844a27811	20230912_IAS_BETRIENEA_151315_43	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.3185	-1.535267	10.0		44.0	0.0			2023-09-12	12	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.059Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684585	e96db990-bd86-4a79-89a2-446844a27811	20230911_IAS_CONF_SORRIMENTA_135727_34	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.30917	-1.530278	10.0		51.0	0.0			2023-09-11	11	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.211Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684584	e96db990-bd86-4a79-89a2-446844a27811	20230912_IAS_BETRIENEA_150102_26	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.3185	-1.535267	10.0		44.0	0.0			2023-09-12	12	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:29.308Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684583	e96db990-bd86-4a79-89a2-446844a27811	20230912_IAS_BETRIENEA_151238_41	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.3185	-1.535267	10.0		44.0	0.0			2023-09-12	12	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.645Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684582	e96db990-bd86-4a79-89a2-446844a27811	20230912_IAS_BETRIENEA_145659_14	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.3185	-1.535267	10.0		44.0	0.0			2023-09-12	12	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:30.370Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684581	e96db990-bd86-4a79-89a2-446844a27811	20230918_IAS_ZUMABIA_111247_15	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.36471	-1.591218	10.0		7.05	1.9500000000000002			2023-09-18	18	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:29.228Z		CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED
4537684580	e96db990-bd86-4a79-89a2-446844a27811	20230905_IAS_OPALAZIO_093644_11	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.31666	-1.532667	10.0		55.0	0.0			2023-09-05	5	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.792Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684579	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_GD_CHENE_153407_60	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.31273	-1.532486	10.0		50.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.417Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684578	e96db990-bd86-4a79-89a2-446844a27811	20230918_IAS_USKAIN_101848_15	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.359673	-1.60647	10.0		5.5	2.5			2023-09-18	18	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.791Z		CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED
4537684577	e96db990-bd86-4a79-89a2-446844a27811	20230911_IAS_CONF_SORRIMENTA_134146_17	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.30917	-1.530278	10.0		51.0	0.0			2023-09-11	11	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.419Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684576	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_PTT_CHENE_141758_27	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.30658	-1.526192	10.0		55.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.418Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684575	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_PTT_CHENE_141620_21	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.30658	-1.526192	10.0		55.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.417Z		CONTINENT_DERIVED_FROM_COORDINATES
4537684574	e96db990-bd86-4a79-89a2-446844a27811	20230914_IAS_GD_CHENE_152441_39	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	43.31273	-1.532486	10.0		50.0	0.0			2023-09-14	14	9	2023	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:08:31.414Z		CONTINENT_DERIVED_FROM_COORDINATES
